episode,reward
1,60.79996679723263
2,56.79105722904205
3,39.932395067065954
4,113.84452447295189
5,54.708568304777145
6,44.11208517849445
7,60.39703933894634
8,54.33382221311331
9,47.8026841878891
10,48.73015892505646
11,55.726409673690796
12,116.29297302663326
13,45.6111926138401
14,45.83160416781902
15,60.01899254322052
16,52.59440753608942
17,42.481948636472225
18,39.14460341632366
19,42.57097718864679
20,57.75335946679115
21,121.94302552938461
22,49.29313142597675
23,37.9164263010025
24,55.61400116980076
25,43.12584810703993
26,50.36716255545616
27,48.37779964506626
28,42.564120680093765
29,111.23237868398428
30,38.65485751628876
31,40.990659803152084
32,52.427288092672825
33,58.39600935578346
34,51.724959552288055
35,52.28373949974775
36,61.49316219985485
37,44.74784078449011
38,37.59408616274595
39,50.93777709454298
40,47.86435504257679
41,57.40208154916763
42,46.27356578409672
43,50.52655041217804
44,49.30524132400751
45,40.95245365053415
46,52.87018496543169
47,53.478462249040604
48,45.577730253338814
49,62.19176161289215
50,53.1016271263361
51,52.810334607958794
52,41.10016091912985
53,50.813425317406654
54,44.298866376280785
55,62.76978060603142
56,41.62666063755751
57,39.90782357752323
58,46.98497748374939
59,47.92338765412569
60,44.508991941809654
61,115.90769131481647
62,55.89922060072422
63,52.84141796827316
64,42.32937320321798
65,109.86148616671562
66,60.74181282520294
67,115.51866073906422
68,50.26917213201523
69,57.09293660521507
70,52.46484614908695
71,55.0690943300724
72,61.573382660746574
73,51.25314386934042
74,45.66547045856714
75,46.97143592685461
76,52.25394255667925
77,62.38233345746994
78,40.67902010679245
79,46.30171725898981
80,48.62719363719225
81,41.020275466144085
82,63.03584077954292
83,50.62825310975313
84,52.8926909789443
85,60.07327899336815
86,51.40058920532465
87,51.87505754828453
88,46.111915074288845
89,48.46734677255154
90,58.85931375622749
91,48.882632590830326
92,55.79386126995087
93,46.282114557921886
94,65.18175538629293
95,55.282370164990425
96,38.688456416130066
97,48.57526184618473
98,61.90916657447815
99,55.043063908815384
100,39.78198231756687
101,59.00517679005861
102,120.01828619837761
103,52.6407273709774
104,48.71235792338848
105,112.53675074875355
106,60.74598129093647
107,41.926426738500595
108,45.85170255601406
109,60.99905187636614
110,113.39530056715012
111,41.768264681100845
112,50.40242890268564
113,41.164789490401745
114,117.79526552557945
115,53.44149097055197
116,54.277061350643635
117,52.21145126223564
118,55.9353509247303
119,64.5723339766264
120,53.69916991144419
121,47.22274523973465
122,45.020522236824036
123,43.974000327289104
124,39.22935190796852
125,40.505449786782265
126,118.74642357230186
127,41.223126240074635
128,49.41842022538185
129,45.220458939671516
130,44.87627065181732
131,60.883515655994415
132,57.67657679319382
133,40.85821309685707
134,43.23923756182194
135,60.164525002241135
136,43.18384715914726
137,115.49573183059692
138,53.719534799456596
139,56.24608863890171
