episode,reward
1,-52.12373945862055
2,-51.922046795487404
3,-51.49934409558773
4,8.14375948360248
5,-51.42919837683439
6,-50.785076558589935
7,8.606477338762488
8,-51.37021839618683
9,-51.14189142733812
10,-51.3214825168252
11,-51.411953158676624
12,-51.71881031244993
13,-51.99361155927181
14,-74.46622854471207
15,-51.62093444168568
16,-51.37230525165796
17,10.29698171472046
18,-50.516923770308495
19,-50.53541410714388
20,-49.88700722157955
21,8.770943638010067
22,-50.89114987105131
23,9.112911353418895
24,-50.02942207455635
25,-50.32227072864771
26,-52.0745979771018
27,9.863582360529108
28,-70.58670202642679
29,-50.045833595097065
30,-51.785720609128475
31,-50.31222899258137
32,-50.705729737877846
33,-52.162492357194424
34,-51.7488082870841
35,-58.019314393401146
36,-51.26345685869455
37,-51.1415992975235
38,-51.12450320273638
39,-50.812832705676556
40,-50.742908619344234
41,8.68271344052846
42,-50.66191963851452
43,-50.61922934651375
44,-50.68639588356018
45,-51.555682457983494
46,-51.420502334833145
47,-49.1300143301487
48,-73.04131789505482
49,-51.5206278860569
50,-51.72606349736452
51,-51.687051109969616
52,-50.9238845705986
53,-51.19878190755844
54,-49.16510294377804
55,-62.11307326704264
56,-51.30795441567898
57,-50.308916464447975
58,-51.26814839243889
59,-50.48173329234123
60,9.801530701835873
61,-39.17769280076027
62,-51.39925280213356
63,-51.476052187383175
64,-50.34352456778288
65,-50.866507306694984
66,-50.79616828262806
67,-51.32655318826437
68,-51.47228446602821
69,-60.04091518372297
70,-49.50695984810591
71,-50.68257709592581
72,-50.274857103824615
73,-51.925070241093636
74,-51.94447173178196
75,-51.41225676983595
76,-51.570536717772484
77,-50.47979757934809
78,-49.33468706160784
79,-50.029549695551395
80,-51.548112355172634
81,-49.54525228589773
82,-55.117799155414104
83,-48.46399414539337
84,-50.91626367717981
85,-50.655621990561485
86,-49.80263598263264
87,-51.17435763031244
88,-50.41513156145811
89,-57.278200566768646
90,-51.08047577738762
91,-49.25184019654989
92,-49.110540561378
93,11.09648334281519
94,-48.38913232088089
95,-50.18626532703638
96,-50.44687131047249
97,-51.029941365122795
98,-49.751893520355225
99,-51.305124662816525
100,-50.66836389154196
101,-51.580492094159126
102,-49.15880669653416
103,-50.46438277512789
104,-50.22069972008467
105,-48.364126063883305
106,-50.06464286148548
107,-49.19891741871834
108,-49.25470346957445
109,-48.60022231936455
110,-56.78618262708187
111,-49.2886877655983
112,-49.50177948921919
113,11.596162478032056
114,-49.97613562643528
115,-49.521709494292736
116,-48.30479055643082
117,-66.85477794706821
118,-48.66691608726978
119,-48.98298740386963
120,-49.508721478283405
121,-48.71460362523794
122,-50.01098185777664
123,-50.37709194421768
124,-49.512439504265785
125,-49.24347314238548
126,-49.812508940696716
127,-50.028645023703575
128,-50.42868189513683
129,-48.546435706317425
130,-48.32746560126543
131,-49.214233085513115
132,-50.115596517920494
133,-49.463551573455334
134,-48.889181435108185
135,-48.467863865196705
136,-52.03122528642416
137,-18.550329031422734
138,-48.16762361675501
139,-49.00076553970575
140,-49.88834500312805
141,-50.10228122025728
142,-48.83319641649723
143,-49.20563471317291
144,-66.16006448864937
145,-49.763404220342636
146,-47.34487320482731
147,-50.28396202623844
148,-4.2918475940823555
149,-49.71250616759062
150,13.36551426468941
151,-49.39564310759306
152,-48.49319729208946
153,-38.693177494453266
154,13.096236631827196
155,-49.644210174679756
156,-47.81648953258991
157,12.094797907801876
158,-47.987621776759624
159,-2.900958995494875
160,-50.83905776590109
161,-50.24507135897875
162,-48.90742154419422
163,-48.27929328382015
164,-45.21609138697386
165,-48.630602434277534
166,-48.86924210190773
167,-49.934658981859684
168,-50.255659617483616
169,-46.44150325655937
170,-49.67534289509058
171,-111.79689674824476
172,-47.798342660069466
173,-49.80536998063326
174,-46.83599217236042
175,-47.49570253491402
176,11.713062163442373
177,-49.12491296231747
178,-59.358396865427494
179,-47.463067166507244
180,-50.04860479384661
181,-48.662336602807045
182,-49.02994251996279
183,-48.884090319275856
184,-22.486796866520308
185,-24.97283286851598
186,-47.26620064675808
187,-38.83287858357653
188,-46.96860033273697
189,-24.751364706084132
190,-48.99409358203411
191,-25.46069888304919
192,-49.02329881489277
193,-48.453323028981686
194,-48.97673016041517
195,-46.718223959207535
196,-46.817166060209274
197,-47.112587094306946
198,-48.19769812375307
199,-56.45903438329697
200,-46.99993631988764
201,-47.63060223311186
202,-47.100066624581814
203,-48.25274173915386
204,-47.958431117236614
205,-47.391967721283436
206,-33.57414324191632
207,-46.03024575859308
208,-46.365115255117416
209,-46.91490080952644
210,-47.82726047933102
211,-47.38143461197615
212,-46.612901985645294
213,-46.76249521970749
214,-47.13222195208073
215,-46.088856533169746
216,-47.44145057350397
217,-47.393960520625114
218,-47.40576929599047
219,-53.22413758933544
220,-34.5974842053256
221,-48.124141335487366
222,-48.67212686687708
223,-48.09809514135122
224,-44.55151313170791
225,12.7109610408952
226,-48.41046806424856
227,-46.75963494181633
228,14.508203308592783
229,-16.91776351246517
230,-48.42093238979578
231,-46.76990178972483
232,-47.61464064568281
233,-121.55587837100029
234,14.172253079654183
235,-15.928846486094699
236,-45.99965997040272
237,-45.60354582965374
238,-44.93100093305111
239,-46.29083562642336
240,-40.429482124745846
241,-43.0348980166018
242,-48.560619965195656
243,-47.87042732536793
244,13.573567042083596
245,-4.247494301758707
246,-36.899617405608296
247,-54.573270447552204
248,-46.921287812292576
249,-47.370967119932175
250,13.659838527615648
251,-47.91244274377823
252,-47.195213697850704
253,-48.96525236964226
254,-48.3187365680933
255,-46.13912903517485
256,-45.5513431429863
257,-47.3610387891531
258,-49.5744813233614
259,-48.22584181278944
260,14.289292672183365
261,-67.89988307654858
262,-34.709669278003275
263,-46.037992760539055
264,-47.79383720457554
265,-46.032194919884205
266,-45.37013566493988
267,-48.376334466040134
268,-1060.1443430408835
269,-48.7076256647706
270,-47.291982628405094
271,-48.50013841688633
272,-47.54463092237711
273,-20.37719982455019
274,-164.93656879663467
275,-46.6773771122098
276,-15.461288516686182
277,-47.02394454181194
278,-47.233695320785046
279,-47.902800500392914
280,-46.61221794784069
281,-45.82611117511988
282,-46.518740840256214
283,-47.288938879966736
284,-47.2214660346508
285,-47.60545564442873
286,-46.702957294881344
287,-47.98685549199581
288,-10.840155050216708
289,-46.632200971245766
290,-46.42659208923578
291,-48.015270210802555
292,-47.34774247556925
293,-48.42376670241356
294,-46.55222695320845
295,-46.14644681662321
296,-46.53228126466274
297,-47.731600634753704
298,-24.511572850076845
299,-45.90792281925678
300,-47.213319815695286
301,-46.548319078981876
302,-54.81939674913883
303,-45.978613182902336
304,-45.62854781001806
305,-46.57663285732269
306,-46.13104394078255
307,13.56338531421352
308,-45.621281787753105
309,-533.1131174294278
310,-22.05413932132069
311,-46.24598782509565
312,-49.308093689382076
313,-45.42557830363512
314,-46.5113170966506
315,-48.71413713693619
316,-47.44014398753643
317,-46.508302219212055
318,-45.84019424021244
319,-48.176707088947296
320,-47.023018173873425
321,-46.749195113778114
322,-46.334379747509956
323,-49.541274793446064
324,-49.095350943505764
325,-45.69464359432459
326,-47.88739536702633
327,-48.404783487319946
328,-36.04048655531369
329,-77.36987200379372
330,-41.19475682650227
331,-9.356194385283743
332,-47.87313545495272
333,-45.7648933455348
334,-46.49466269463301
335,-49.35921777039766
336,-1.6785903632699046
337,-47.16801708936691
338,-46.98846358060837
339,-46.98019967973232
340,-46.86892295628786
341,-48.51132781803608
342,-12.869204285787418
343,-1278.0738440677524
344,-49.113505616784096
345,-39.88347441912629
346,-44.69783848896623
347,-47.43377038836479
348,13.202125746145612
349,-47.380173206329346
350,-66.188192255795
351,-48.988920494914055
352,-46.55557906627655
353,-47.77322793006897
354,-47.26452316343784
355,-48.886402897536755
356,-49.49144296348095
357,-49.676409266889095
358,-48.00545330345631
359,-48.25741858780384
360,-46.723978370428085
361,13.24833994009532
362,-15.109227053289942
363,-13.993305147683714
364,12.464950544497697
365,-49.090870432555676
366,-46.49957977980375
367,-4.831963782780804
368,-48.64583544433117
369,-45.871052868664265
370,-68.09610506892204
371,-47.44049873948097
372,12.577741330325807
373,-47.23828737437725
374,-48.7905807942152
375,-47.3660084605217
376,-47.8765861839056
377,-46.92563807964325
378,14.96201752917841
379,-48.487749353051186
380,-50.86048939824104
381,-45.68028335273266
382,-46.28145119547844
383,-48.629064582288265
384,-480.1931944414973
385,14.623822875451879
386,-45.781315341591835
387,-44.11884868890047
388,-46.347594536840916
389,14.195098048134241
390,-49.815308436751366
391,-82.00753209739923
392,-46.931797564029694
393,-45.96039600670338
394,-49.03823887556791
395,-46.09436444193125
396,-32.60212541022338
397,-49.76058568060398
398,-46.58271397650242
399,-45.79809821397066
400,-45.19477704167366
401,-50.13364828377962
402,-28.705971828196198
403,-47.380375139415264
404,-46.603244081139565
405,-45.18871100246906
406,-47.704278379678726
407,-51.24310690164566
408,-45.05688598006964
409,-46.367761597037315
410,-36.46879282488953
411,-128.63917316496372
412,-45.38122437149286
413,-44.8251553401351
414,-51.974000327289104
415,-46.632823534309864
416,-48.93207161873579
417,-47.816642155870795
418,-52.46955552697182
419,-46.37957452982664
420,-48.37286405265331
421,-43.91247422248125
422,-48.32157877087593
423,-24.80709595035296
424,-44.09862366318703
425,-337.39161746081663
426,-40.603926131501794
427,-44.94457010924816
428,-45.847110241651535
429,-46.84129647165537
430,13.601183274993673
431,-45.37288822978735
432,-36.347138066543266
433,-26.164114360697567
434,-44.975624315440655
435,-43.61226406972855
436,-50.6141405031085
437,-45.9025696888566
438,-47.95755070447922
439,10.884575116026099
440,-46.00645386427641
441,-45.789409287273884
442,-49.81401754170656
443,-48.22560712695122
444,-48.97679993510246
445,-47.56712207943201
446,-52.72859565913677
447,-45.741284012794495
448,-49.73026433587074
449,-47.70915312319994
450,-30.1044182687765
451,12.844022491452051
452,-72.96749819070101
453,-47.731836803257465
454,-46.521502427756786
455,-33.7927680471912
456,-46.51514221727848
457,-46.51840025186539
458,-45.945699989795685
459,-52.10233939439058
460,-49.279675148427486
461,-47.24358685314655
462,13.525076299905777
463,-48.292246133089066
464,-46.15379459410906
465,-46.30578275769949
466,-50.09563060849905
467,-45.945724338293076
468,-46.69543079286814
469,-46.027102299034595
470,-45.802498519420624
471,-49.22167436033487
472,-49.05702976882458
473,-27.50830704688633
474,12.111495384550835
475,-48.51277133077383
476,-45.934129007160664
477,-46.37548542022705
478,-49.005685433745384
479,-46.00083574652672
480,-46.491510055959225
481,-48.2666991353035
482,-49.94987237453461
483,-46.597363859415054
484,-46.0217020586133
485,-46.74806021153927
486,-45.91625777631998
487,-47.40938576310873
488,-45.92265385389328
489,-4.92450320487842
490,-45.410076551139355
491,-45.05517341196537
492,-46.410956382751465
493,-56.34391874819994
494,-45.923010282218456
495,-44.782272942364216
496,-47.24345661699772
497,-48.71039326488972
498,-45.36122293025255
499,-48.12191670387983
500,-47.32078194618225
501,-47.182037219405174
502,-46.810616567730904
503,-46.94108960032463
504,-46.1348782479763
505,-46.134708642959595
506,-44.76541545242071
507,-41.76143689453602
508,-45.43030375987291
509,-45.052109168842435
510,-47.17514197528362
511,-46.901554100215435
512,-45.30227564275265
513,-45.00030791759491
514,-49.742378540337086
